carat,cut,color,clarity,price
0.71,Ideal,F,VVS2,3705.0
0.9,Very Good,D,,3706.0
0.92,Very Good,D,SI2,3707.0
0.77,Ideal,H,VVS2,3707.0
0.72,Ideal,H,VVS1,3708.0
0.9,Very Good,I,VS2,3709.0
0.9,,I,VS2,3709.0
0.9,Very Good,I,VS2,3709.0
0.9,Very Good,I,VS2,3709.0
1.01,Very Good,F,SI2,3709.0
0.92,Premium,H,SI1,3709.0
0.86,Ideal,D,SI1,3709.0
0.91,Very Good,H,SI1,3710.0
0.75,Ideal,F,VVS2,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.71,Ideal,F,VS1,3710.0
0.91,Very Good,G,SI1,3710.0
1.16,Premium,D,I1,3711.0
1.0,Premium,I,,3712.0
1.0,Premium,J,SI1,3712.0
0.75,Ideal,D,SI1,3712.0
1.02,Premium,I,VS2,3713.0
0.78,Ideal,E,VS2,3713.0
0.92,Very Good,G,SI2,3713.0
0.8,Ideal,F,VS2,3713.0
1.0,Premium,G,SI2,3713.0
1.02,Premium,I,SI1,3713.0
1.02,Good,H,SI2,3713.0
1.02,Premium,H,SI2,3713.0
1.0,Very Good,G,SI2,3713.0
1.02,Very Good,H,SI2,3713.0
,Premium,H,,3713.0
1.02,Ideal,,SI2,3713.0
1.02,Ideal,I,,3713.0
0.9,Premium,F,SI1,3714.0
0.73,Ideal,E,VVS2,3714.0
0.9,Very Good,E,SI2,3715.0
,Very Good,E,SI2,3715.0
0.79,Ideal,E,SI1,3715.0
0.76,Ideal,F,VVS2,3716.0
0.71,Ideal,D,VS1,3716.0
0.97,Good,J,VS2,3717.0
1.01,Premium,F,SI2,3717.0
1.01,Good,I,VS2,3717.0
0.75,Very Good,E,VS2,3718.0
0.9,Very Good,G,,3718.0
0.9,,G,SI2,3718.0
0.9,Good,I,VVS2,3718.0
0.71,Premium,D,VS1,3718.0
,Ideal,F,,3718.0
0.72,Very Good,E,VVS2,3719.0
0.73,Very Good,F,VVS1,3720.0
0.9,Very Good,I,VS2,3720.0
0.8,Very Good,F,VS1,3720.0
0.8,Very Good,F,VS1,3720.0
0.9,Premium,I,VS1,3720.0
0.77,,,VS2,3721.0
1.01,Premium,J,VS2,3722.0
0.9,Ideal,G,SI2,3722.0
0.72,Ideal,D,SI1,3722.0
0.96,Very Good,G,SI2,3723.0
0.91,Ideal,E,SI2,3723.0
0.91,Ideal,E,SI2,3723.0
0.92,Good,,VS1,3723.0
0.95,Premium,G,SI2,3724.0
0.7,Very Good,E,VVS1,3724.0
,Very Good,F,SI1,3724.0
,Good,F,SI1,3724.0
0.92,Very Good,G,SI1,3724.0
1.25,Premium,F,I1,3724.0
0.9,Ideal,I,VS1,3724.0
0.92,Premium,I,VS1,3725.0
0.7,Very Good,,IF,3725.0
0.7,Ideal,G,VVS2,3725.0
0.9,Fair,H,VS2,3725.0
1.21,Good,E,I1,3726.0
0.91,Very Good,F,SI2,3726.0
1.1,Premium,J,SI2,3726.0
0.91,Ideal,,VS2,3726.0
0.9,Good,H,SI1,3726.0
1.13,Ideal,E,I1,3729.0
1.03,Very Good,J,SI2,3729.0
,Ideal,H,SI2,3729.0
1.11,Very Good,J,VS2,3730.0
0.9,Very Good,I,SI1,3730.0
0.9,Good,H,SI1,3730.0
0.91,Fair,D,SI1,3730.0
0.91,Fair,D,SI1,3730.0
,Good,D,SI1,3730.0
0.9,Premium,I,VVS2,3730.0
1.11,Fair,H,SI2,3730.0
0.9,Premium,H,SI1,3730.0
0.98,Very Good,H,SI2,3731.0
1.01,Ideal,J,SI2,3732.0
1.01,Premium,H,SI2,3732.0
0.58,Ideal,D,VVS1,3732.0
0.76,Ideal,D,SI1,3732.0
1.19,Ideal,H,I1,3732.0
,Premium,I,I1,3732.0
1.01,,F,SI2,3733.0
1.01,Premium,F,SI2,3733.0
1.15,Good,J,SI2,3733.0
1.01,,G,SI1,3733.0
0.9,Good,F,SI1,3733.0
1.01,Premium,H,SI2,3733.0
1.01,Ideal,I,SI2,3733.0
1.01,Fair,H,VS2,3733.0
0.9,Good,G,SI1,3734.0
0.9,Good,G,SI1,3734.0
0.9,Premium,G,SI1,3734.0
0.9,Good,G,SI1,3734.0
0.91,Very Good,H,SI1,3734.0
0.9,Good,I,IF,3734.0
0.9,Good,H,VS1,3734.0
0.9,Very Good,G,SI1,3734.0
0.9,Good,G,SI1,3734.0
0.9,Good,G,SI1,3734.0
0.9,Good,G,SI1,3734.0
,Very Good,H,SI1,3734.0
0.91,Very Good,I,VS1,3734.0
1.13,Premium,,,3734.0
1.51,Fair,F,I1,3734.0
1.51,Fair,F,I1,3734.0
0.73,Ideal,D,VS2,3735.0
1.14,Good,I,SI2,3735.0
1.15,Premium,H,SI2,3735.0
0.78,Ideal,G,VS1,3736.0
0.9,Good,,SI2,3736.0
0.8,Very Good,H,VVS1,3737.0
0.7,Ideal,D,VVS2,3737.0
0.93,Very Good,G,SI2,3738.0
1.03,Ideal,J,SI1,3738.0
0.71,Ideal,G,IF,3739.0
1.19,Very Good,G,SI2,3739.0
1.0,Good,H,SI2,3740.0
0.75,Ideal,G,VVS2,3740.0
1.0,Fair,F,SI2,3740.0
0.72,,F,VVS2,3740.0
1.06,Premium,J,SI2,3740.0
0.9,Premium,D,SI2,3740.0
0.9,Good,D,SI2,3740.0
0.9,Premium,D,SI2,3740.0
0.9,,D,SI2,3740.0
0.7,Ideal,F,VVS2,3741.0
0.58,Ideal,D,VVS1,3741.0
0.9,Good,I,VVS1,3741.0
1.05,Very Good,I,SI2,3742.0
0.87,Premium,D,SI1,3742.0
0.91,Premium,E,SI2,3743.0
0.91,Ideal,H,VS2,3743.0
1.03,Good,D,SI2,3743.0
0.9,Fair,E,SI1,3743.0
1.03,Fair,D,SI2,3743.0
0.92,Good,E,SI2,3744.0
0.78,Very Good,F,,3744.0
0.93,Good,D,SI2,3744.0
1.02,Very Good,J,SI2,3745.0
1.13,Ideal,H,I1,3745.0
1.1,Premium,F,I1,3745.0
1.1,Ideal,F,I1,3745.0
1.52,Fair,I,I1,3745.0
0.91,Premium,F,SI2,3746.0
0.9,Very Good,J,VVS1,3746.0
0.72,Ideal,F,VVS2,3746.0
0.93,Very Good,E,SI2,3746.0
1.13,Premium,G,I1,3746.0
0.91,Premium,F,,3746.0
0.74,Ideal,D,VS1,3746.0
0.91,,F,SI2,3746.0
0.91,Ideal,F,SI2,3746.0
0.91,Good,I,VS2,3747.0
0.9,Very Good,E,SI1,3748.0
0.71,Ideal,E,VS1,3748.0
1.01,Premium,I,SI2,3749.0
1.03,Ideal,F,SI2,3749.0
0.63,Ideal,F,IF,3749.0
1.03,Premium,,SI2,3749.0
1.03,Premium,J,SI1,3749.0
1.03,Premium,H,SI2,3749.0
1.03,Premium,I,SI1,3749.0
0.9,Good,F,VS1,3750.0
1.08,,I,SI2,3750.0
0.3,Ideal,F,VS2,573.0
,Ideal,I,VS1,573.0
0.4,,G,SI2,573.0
0.4,Ideal,G,SI2,573.0
0.4,Ideal,G,SI2,573.0
0.4,Ideal,I,SI1,573.0
0.31,Ideal,H,SI1,573.0
0.31,Premium,H,SI1,573.0
0.31,Premium,H,SI1,573.0
0.31,Premium,H,SI1,573.0
0.31,Good,H,SI1,573.0
0.31,Premium,H,,573.0
0.31,Premium,H,SI1,573.0
,Ideal,H,SI1,573.0
0.31,Premium,H,SI1,573.0
0.31,Very Good,H,SI1,573.0
0.31,Ideal,G,VS2,574.0
,Ideal,G,VS2,574.0
0.34,Premium,G,SI2,574.0
0.34,Very Good,F,SI2,574.0
0.34,Premium,F,SI2,574.0
0.34,Premium,F,SI2,574.0
0.34,Premium,F,SI2,574.0
0.3,Premium,G,SI1,574.0
0.3,,G,SI1,574.0
,Good,G,SI1,574.0
0.3,Premium,G,SI1,574.0
0.3,Premium,G,SI1,574.0
0.3,Premium,G,SI1,574.0
0.77,Ideal,F,VS1,3750.0
0.95,Good,F,SI2,3750.0
0.9,Fair,F,VS1,3750.0
0.93,Premium,H,SI1,3750.0
0.9,Fair,F,VS2,3750.0
1.01,Premium,G,SI2,3750.0
,Fair,H,SI1,3750.0
0.91,Very Good,E,SI2,3751.0
1.25,Premium,J,VS2,3751.0
0.92,Premium,G,SI1,3751.0
0.91,Ideal,I,VS2,3751.0
0.9,Fair,D,SI1,3751.0
,Very Good,G,SI1,3752.0
0.9,Very Good,G,SI1,3752.0
0.7,Ideal,D,,3752.0
0.9,,G,SI1,3752.0
1.0,,E,SI2,3752.0
1.0,Premium,E,SI2,3752.0
1.06,Very Good,J,SI2,3754.0
1.02,Fair,F,,3754.0
1.02,Premium,F,SI2,3754.0
,Good,D,SI1,3755.0
0.9,Good,D,SI1,3755.0
1.14,Ideal,F,I1,3755.0
1.03,Very Good,G,SI2,3755.0
0.77,Ideal,D,VS2,3755.0
0.91,Ideal,E,SI2,3756.0
0.91,Very Good,H,SI2,3756.0
0.81,Ideal,F,VS2,3756.0
1.01,Good,J,SI2,3756.0
0.86,Fair,,,3756.0
0.73,Ideal,E,VS1,3758.0
0.94,Premium,E,SI2,3758.0
0.61,Ideal,D,VVS2,3758.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.72,Ideal,F,VS1,3759.0
0.79,Ideal,G,VVS2,3760.0
1.09,Ideal,E,SI2,3760.0
0.74,Ideal,H,IF,3760.0
1.01,Premium,I,SI2,3761.0
0.72,Very Good,F,VVS1,3762.0
0.91,Very Good,H,SI1,3762.0
1.04,Ideal,J,SI2,3762.0
0.92,Very Good,F,,3763.0
0.91,Very Good,E,SI2,3763.0
0.91,Very Good,G,SI1,3763.0
0.7,Ideal,G,VVS1,3763.0
0.78,Ideal,D,VS2,3763.0
0.92,Ideal,F,,3763.0
0.91,Ideal,F,SI2,3763.0
0.91,Good,D,SI2,3763.0
1.0,Fair,E,SI2,3763.0
1.0,Good,E,SI2,3763.0
1.0,Fair,I,VS1,3763.0
1.0,Premium,I,VS1,3763.0
1.0,,E,SI2,3763.0
1.0,Good,,VS1,3763.0
1.2,Ideal,H,I1,3763.0
1.12,Ideal,H,SI2,3763.0
1.0,Premium,I,VS1,3763.0
1.0,Fair,E,SI2,3763.0
1.0,,E,SI2,3763.0
0.91,Premium,G,SI1,3763.0
1.22,Fair,G,SI2,3763.0
1.0,Very Good,E,SI2,3763.0
0.9,Very Good,I,VS2,3764.0
1.51,Fair,H,I1,3765.0
1.03,Fair,G,SI2,3765.0
0.93,Very Good,I,VS2,3766.0
0.85,Ideal,G,SI1,3766.0
1.01,Premium,I,SI2,3767.0
0.76,Premium,E,VVS2,3767.0
1.0,Fair,D,SI2,3767.0
1.01,Good,F,SI2,3768.0
1.01,Good,F,SI2,3768.0
0.96,Premium,H,SI1,3768.0
,Premium,D,I1,3769.0
1.02,Premium,H,SI2,3769.0
1.0,Good,J,VS2,3769.0
0.9,Good,F,SI2,3770.0
0.9,Very Good,F,SI2,3770.0
0.9,Very Good,F,SI2,3770.0
0.9,Premium,F,SI2,3770.0
1.01,Very Good,I,SI2,3770.0
0.9,Very Good,H,,3770.0
0.9,Ideal,H,SI2,3770.0
1.02,Good,H,SI2,3770.0
0.91,Very Good,H,SI1,3771.0
0.91,Very Good,E,SI2,3772.0
0.9,Very Good,,SI1,3772.0
0.91,Ideal,E,SI2,3772.0
0.71,Ideal,G,IF,3772.0
1.02,,D,SI2,3773.0
0.71,Ideal,E,VS2,3773.0
1.04,Premium,I,SI2,3774.0
1.04,Premium,I,SI2,3774.0
0.83,Very Good,I,VVS1,3774.0
1.29,Very Good,F,I1,3774.0
0.9,Premium,G,,3774.0
0.91,Ideal,E,,3774.0
0.83,Ideal,D,SI2,3774.0
0.83,Ideal,F,SI1,3774.0
0.9,Premium,G,SI1,3774.0
0.9,Premium,G,SI1,3774.0
0.9,Good,G,SI1,3774.0
0.8,Ideal,H,IF,3774.0
0.9,Premium,G,SI1,3774.0
0.83,Ideal,E,SI1,3775.0
0.9,Good,H,VS2,3775.0
1.07,Ideal,J,SI1,3775.0
1.07,Premium,H,SI2,3775.0
0.91,Very Good,G,VS2,3776.0
0.91,Good,G,SI1,3776.0
1.06,Ideal,I,SI2,3777.0
0.73,Ideal,G,VVS2,3777.0
1.01,Ideal,F,SI2,3777.0
0.71,Premium,E,VVS1,3779.0
0.9,Good,F,SI1,3780.0
0.9,Good,F,SI1,3780.0
0.9,Very Good,F,SI1,3780.0
0.73,,E,,3780.0
1.04,Very Good,D,SI2,3780.0
1.04,Premium,D,SI2,3780.0
1.0,Good,,SI1,3780.0
1.04,Premium,G,SI1,3780.0
1.0,Premium,J,SI1,3780.0
1.0,Fair,J,SI1,3780.0
1.0,Premium,I,SI2,3780.0
0.9,Ideal,G,SI1,3780.0
,Premium,D,SI2,3780.0
0.72,Ideal,F,VVS2,3780.0
1.0,Premium,J,SI1,3780.0
1.0,Premium,I,SI2,3780.0
0.9,Premium,F,SI2,3780.0
1.04,Fair,,SI2,3780.0
1.5,,,I1,3780.0
0.82,Ideal,H,VVS2,3781.0
0.91,Premium,D,SI2,3781.0
0.91,Good,D,SI2,3781.0
1.2,Premium,J,SI2,3782.0
1.01,,H,SI2,3782.0
1.01,Premium,I,SI1,3782.0
1.07,Very Good,J,SI2,3783.0
0.73,Ideal,G,VVS2,3783.0
0.69,Ideal,F,VVS1,3784.0
0.73,Ideal,H,IF,3785.0
0.92,Good,I,VS2,3785.0
1.02,Ideal,I,SI2,3786.0
1.02,Good,I,SI2,3786.0
0.77,Ideal,G,VS2,3786.0
1.04,Ideal,H,SI2,3786.0
0.77,Very Good,D,VS2,3787.0
0.9,Very Good,G,SI2,3787.0
0.9,Very Good,F,SI2,3787.0
1.16,Premium,F,SI2,3787.0
0.85,Ideal,E,SI2,3787.0
0.9,Fair,F,SI2,3787.0
1.02,Fair,G,SI2,3787.0
0.92,Good,F,SI2,3787.0
0.92,Premium,F,SI2,3787.0
0.92,Premium,F,SI2,3787.0
0.7,Ideal,D,,3788.0
1.0,Ideal,J,SI1,3788.0
1.23,Ideal,G,SI2,3788.0
1.0,Very Good,F,SI2,3789.0
1.0,Very Good,F,SI2,3789.0
0.9,,D,SI2,3789.0
1.01,Premium,,VS1,3790.0
1.01,Premium,H,,3790.0
,Premium,J,VS2,3790.0
1.01,Premium,H,SI2,3790.0
1.24,Very Good,J,SI2,3791.0
0.59,Ideal,D,VVS1,3791.0
1.01,Very Good,I,SI2,3792.0
1.01,Very Good,I,SI2,3792.0
0.9,Good,G,VS2,3792.0
1.14,Premium,J,SI1,3792.0
1.01,Very Good,J,SI2,3793.0
0.8,Ideal,F,VS1,3793.0
1.19,Ideal,,I1,3794.0
,Very Good,E,SI2,3794.0
0.9,Ideal,H,SI2,3794.0
0.82,Very Good,E,VS2,3795.0
0.72,Ideal,F,VVS1,3795.0
1.21,Very Good,E,I1,3795.0
1.03,Good,J,VS2,3795.0
0.9,Good,E,SI1,3795.0
1.01,Very Good,G,SI2,3796.0
1.02,Very Good,J,VS2,3796.0
0.91,Good,D,SI1,3796.0
0.79,Very Good,,VVS1,3796.0
0.9,Ideal,F,SI2,3796.0
0.73,Ideal,F,VS1,3797.0
0.73,Ideal,F,VS1,3797.0
1.13,Ideal,H,SI2,3797.0
1.13,Ideal,E,I1,3797.0
0.72,Very Good,E,VVS2,3798.0
0.79,Very Good,D,VS1,3798.0
0.9,Very Good,D,SI2,3798.0
0.82,Ideal,F,VS2,3798.0
0.9,Ideal,D,SI2,3798.0
0.9,,D,,3798.0
0.71,Very Good,D,VVS2,3799.0
1.0,Good,F,SI2,3799.0
0.71,Ideal,F,VS1,3799.0
1.0,Very Good,F,,3799.0
1.06,Ideal,H,SI2,3799.0
0.92,Very Good,H,SI1,3800.0
1.16,Ideal,I,SI2,3800.0
0.91,Ideal,E,SI2,3800.0
0.9,Premium,E,SI1,3800.0
0.78,,D,VS1,3800.0
0.9,Good,E,SI1,3800.0
1.01,Premium,E,SI2,3801.0
0.9,Good,G,VS2,3801.0
1.01,Premium,E,SI2,3801.0
0.71,Ideal,D,VS1,3801.0
1.0,Good,F,SI2,3801.0
1.01,Fair,E,SI2,3801.0
1.01,Ideal,J,SI2,3801.0
1.01,Fair,I,VS1,3801.0
,Premium,E,SI2,3801.0
1.01,Very Good,E,SI2,3801.0
,Fair,I,,3802.0
0.93,Premium,G,SI2,3802.0
,Ideal,H,SI2,3802.0
0.9,Very Good,F,SI2,3803.0
0.9,Premium,F,SI2,3803.0
0.9,Premium,F,SI2,3803.0
0.85,Premium,,VS2,3803.0
0.9,Premium,E,,3804.0
0.9,Ideal,E,SI2,3804.0
0.74,Ideal,H,VVS1,3804.0
,Ideal,E,VS1,3804.0
1.11,Premium,G,SI2,3804.0
0.9,Ideal,I,VS2,3805.0
0.9,Ideal,G,SI2,3805.0
0.9,Good,D,SI2,3806.0
0.9,Very Good,D,SI2,3806.0
0.9,Good,D,SI2,3806.0
0.79,,F,VS1,3806.0
0.9,Fair,G,VS1,3806.0
1.03,Ideal,F,SI2,3807.0
0.71,Very Good,E,VVS1,3808.0
1.0,Premium,,SI2,3808.0
0.9,Ideal,E,SI2,3808.0
1.0,Premium,I,SI1,3808.0
0.96,Premium,I,VS2,3808.0
0.84,Very Good,D,SI1,3809.0
1.04,Very Good,J,SI2,3810.0
0.82,Ideal,F,SI1,3810.0
,Very Good,H,VS2,3810.0
,Very Good,,SI2,3810.0
0.9,Premium,H,VS2,3810.0
0.9,Premium,H,VS2,3810.0
0.9,,H,VS2,3810.0
1.0,Ideal,,SI2,3811.0
1.02,Good,F,SI2,3811.0
0.91,Ideal,F,SI2,3812.0
0.91,Ideal,F,SI2,3812.0
0.74,Ideal,D,VS1,3812.0
0.53,Ideal,D,IF,3812.0
0.93,Premium,D,SI1,3812.0
0.9,Premium,D,SI1,3812.0
0.9,,D,SI1,3812.0
0.9,Fair,D,SI1,3812.0
0.93,Good,D,SI1,3812.0
0.8,Premium,F,VS1,3813.0
0.74,Ideal,D,VS1,3813.0
0.73,Fair,E,VVS2,3813.0
1.05,Very Good,E,SI2,3816.0
1.18,Very Good,D,I1,3816.0
0.93,Premium,H,,3816.0
0.84,Very Good,D,SI1,3816.0
1.05,Fair,D,SI2,3816.0
0.72,Ideal,F,VVS2,3816.0
0.9,Good,G,SI1,3816.0
0.9,Good,G,SI1,3816.0
1.01,Fair,G,,3816.0
,Fair,G,SI2,3816.0
0.91,Premium,G,,3816.0
0.91,Fair,H,SI1,3816.0
0.75,Very Good,E,VS2,3817.0
0.92,Very Good,G,SI1,3817.0
0.79,Ideal,D,,3818.0
,Very Good,D,SI2,3818.0
0.3,Very Good,D,SI2,574.0
0.3,Ideal,D,SI2,574.0
0.3,Premium,D,,574.0
0.3,Premium,D,SI2,574.0
0.34,Premium,J,VS1,574.0
0.34,Good,I,,574.0
0.34,Premium,I,SI1,574.0
0.34,Premium,I,SI1,574.0
0.34,Premium,I,SI1,574.0
0.34,Premium,I,SI1,574.0
0.34,Premium,G,SI2,574.0
0.34,Very Good,F,SI2,574.0
0.34,Premium,F,SI2,574.0
0.34,Ideal,F,SI2,574.0
0.3,,G,,574.0
0.3,Premium,G,SI1,574.0
0.3,Ideal,G,SI1,574.0
0.3,Very Good,G,,574.0
,Premium,G,SI1,574.0
0.3,Premium,G,SI1,574.0
0.3,Premium,D,SI2,574.0
0.3,Premium,D,SI2,574.0
0.3,Ideal,D,SI2,574.0
0.3,Premium,D,SI2,574.0
,Ideal,,SI2,574.0
0.3,Premium,,SI2,574.0
0.3,,D,SI2,574.0
0.3,Very Good,D,SI2,574.0
1.01,,J,SI1,3818.0
1.01,Premium,I,SI2,3818.0
1.01,Premium,I,SI2,3818.0
1.01,Very Good,I,SI2,3818.0
1.01,Premium,I,SI2,3818.0
1.0,Good,E,SI2,3819.0
1.0,Fair,H,VS2,3819.0
1.0,Premium,H,VS2,3819.0
1.0,,H,VS2,3819.0
0.9,Ideal,I,VS2,3820.0
0.9,Ideal,G,SI2,3820.0
1.52,Premium,G,I1,3820.0
0.76,Ideal,F,VS1,3820.0
0.85,Ideal,D,VS2,3821.0
1.02,Premium,,SI2,3822.0
0.75,Premium,F,VVS2,3822.0
1.05,Premium,J,VS1,3822.0
1.05,Premium,H,SI2,3822.0
1.05,Good,H,SI2,3822.0
0.91,Premium,F,SI2,3822.0
1.05,Ideal,I,SI1,3822.0
1.01,Good,J,VS1,3823.0
1.01,Good,I,SI2,3823.0
0.92,Very Good,D,SI2,3823.0
1.06,Premium,J,SI2,3823.0
1.03,Premium,G,SI2,3824.0
1.14,Ideal,F,I1,3824.0
0.94,Premium,E,SI2,3825.0
1.08,Ideal,G,SI2,3825.0
0.91,Ideal,J,VVS2,3826.0
1.01,Good,F,SI2,3827.0
0.79,Ideal,E,VS2,3827.0
0.79,Very Good,E,VS1,3827.0
0.53,Very Good,D,IF,3827.0
0.77,Ideal,E,SI1,3827.0
1.05,Premium,G,SI2,3828.0
0.91,Very Good,D,SI2,3828.0
0.86,Ideal,E,SI2,3828.0
0.93,Ideal,F,SI2,3828.0
0.91,Very Good,G,SI1,3830.0
1.14,,H,SI2,3830.0
0.9,Very Good,E,SI1,3830.0
,Very Good,J,SI1,3830.0
1.0,Fair,,SI1,3830.0
1.2,Premium,H,SI2,3830.0
,Premium,E,SI2,3830.0
1.0,Premium,I,SI2,3830.0
,Premium,G,SI2,3830.0
1.06,Premium,,SI2,3831.0
0.8,Very Good,E,VS1,3831.0
0.71,Premium,E,,3831.0
1.04,Premium,H,SI2,3832.0
0.63,Ideal,D,IF,3832.0
0.76,Very Good,E,VVS2,3833.0
1.01,Very Good,I,SI2,3833.0
1.0,Fair,G,SI1,3833.0
1.17,Fair,I,SI2,3833.0
1.23,Very Good,H,I1,3835.0
1.0,Good,J,VS2,3835.0
1.0,Good,I,SI1,3836.0
0.91,Very Good,D,SI2,3837.0
0.77,Ideal,,VS2,3837.0
0.83,Ideal,E,SI1,3837.0
0.91,Fair,F,VS2,3837.0
1.01,Fair,F,SI2,3837.0
1.01,Premium,,SI2,3837.0
0.93,Very Good,,SI1,3838.0
1.02,Good,E,SI2,3838.0
1.02,Fair,E,SI2,3838.0
1.12,Good,I,SI2,3838.0
1.12,Premium,G,SI2,3838.0
1.02,Premium,D,I1,3838.0
0.9,,H,VS1,3838.0
0.81,Very Good,E,VS2,3839.0
1.02,Good,D,,3839.0
0.93,,D,SI2,3839.0
,Ideal,D,VS1,3840.0
0.9,Very Good,G,SI1,3841.0
0.9,Very Good,G,SI1,3841.0
0.9,Premium,G,SI1,3841.0
0.9,Ideal,G,SI1,3841.0
0.9,Premium,G,VS2,3841.0
0.83,Ideal,F,,3841.0
0.9,Very Good,G,SI2,3842.0
0.9,Very Good,F,SI1,3842.0
0.74,Ideal,F,VVS2,3842.0
1.06,Good,I,SI2,3842.0
0.91,Premium,E,SI1,3842.0
0.92,,D,SI2,3843.0
0.9,Very Good,I,VS1,3844.0
1.04,Good,J,VS2,3844.0
0.91,Ideal,G,SI2,3844.0
0.74,Ideal,F,VS1,3845.0
0.91,Premium,F,SI2,3845.0
1.11,Good,J,SI1,3846.0
0.83,Ideal,H,VVS1,3846.0
0.91,Premium,E,SI2,3846.0
1.01,Premium,F,SI2,3846.0
0.9,Fair,D,SI2,3847.0
1.06,Premium,I,,3847.0
0.91,Premium,D,SI2,3848.0
,Very Good,D,SI2,3848.0
0.91,Good,D,SI2,3848.0
0.9,,F,SI1,3848.0
0.72,Ideal,G,VVS2,3849.0
1.0,Good,I,SI1,3850.0
1.0,Good,H,SI2,3850.0
1.0,Very Good,H,SI2,3850.0
1.0,,H,SI2,3850.0
0.6,Ideal,D,VVS1,3850.0
0.9,Premium,G,VS2,3850.0
1.01,Very Good,G,,3852.0
1.01,Good,G,SI2,3852.0
1.01,Good,G,,3852.0
1.01,Good,G,SI2,3852.0
0.81,,D,SI1,3852.0
1.01,Good,J,SI1,3853.0
0.91,Very Good,H,VS2,3853.0
0.91,Premium,H,VS2,3853.0
1.0,Premium,F,SI2,3853.0
0.92,Very Good,F,SI2,3854.0
0.92,Premium,F,SI2,3854.0
0.9,Very Good,F,SI1,3854.0
1.11,Premium,H,SI2,3854.0
0.91,Ideal,H,SI2,3854.0
,Ideal,H,SI2,3854.0
0.91,Good,H,SI1,3855.0
0.91,Fair,D,,3855.0
0.73,Very Good,D,VS1,3856.0
0.93,Ideal,I,SI1,3856.0
1.01,Fair,,SI2,3856.0
1.02,Premium,I,SI2,3856.0
1.02,Premium,,,3856.0
1.02,Ideal,J,SI1,3856.0
1.02,Premium,J,SI1,3856.0
1.02,Premium,I,SI2,3856.0
1.02,Good,I,SI2,3856.0
1.02,Ideal,I,SI2,3856.0
,Premium,,SI2,3856.0
0.9,Premium,E,SI2,3856.0
1.01,Very Good,E,,3857.0
1.02,Very Good,J,SI1,3857.0
1.0,Very Good,F,SI2,3858.0
1.0,Premium,F,SI2,3858.0
1.0,Good,F,SI2,3858.0
0.74,Ideal,D,VS2,3858.0
1.0,Ideal,I,VS2,3858.0
1.0,Premium,F,SI2,3858.0
1.0,Good,F,SI2,3858.0
1.0,Premium,F,SI2,3858.0
1.0,Premium,F,SI2,3858.0
1.0,Good,F,SI2,3858.0
0.9,Good,G,VS2,3859.0
0.8,,F,VS1,3860.0
1.0,Good,G,SI2,3860.0
1.04,,I,SI2,3861.0
1.08,Fair,E,SI2,3861.0
1.04,Premium,G,SI2,3861.0
1.14,Premium,J,SI2,3861.0
,Ideal,E,VS2,3861.0
0.94,Very Good,D,SI2,3862.0
1.21,Fair,H,SI1,3862.0
1.21,Fair,H,SI2,3862.0
0.9,Very Good,E,SI1,3863.0
0.9,Very Good,E,SI1,3863.0
0.91,Ideal,J,VS1,3863.0
1.0,Premium,H,SI2,3864.0
0.78,Ideal,D,VS2,3864.0
1.12,Ideal,E,SI2,3864.0
0.76,Ideal,E,VS2,3864.0
1.12,Very Good,E,SI2,3864.0
1.0,Fair,F,SI2,3864.0
1.0,Premium,J,VVS2,3864.0
1.19,Ideal,H,I1,3864.0
1.17,Good,D,SI2,3866.0
0.9,Ideal,I,VS1,3867.0
0.9,Ideal,,,3867.0
0.9,Very Good,E,SI1,3868.0
1.01,Fair,H,SI1,3869.0
1.01,Fair,H,SI1,3869.0
1.01,Premium,H,SI1,3869.0
1.01,Premium,H,SI1,3869.0
0.94,Premium,F,SI2,3869.0
0.85,Very Good,E,,3871.0
1.2,Premium,E,I1,3871.0
1.01,Good,G,SI1,3871.0
0.96,Ideal,G,SI2,3871.0
0.9,Ideal,D,SI2,3871.0
0.96,Good,F,VS2,3871.0
1.01,Fair,D,SI2,3871.0
0.96,Premium,H,,3871.0
0.9,Very Good,I,VVS1,3872.0
,Ideal,E,I1,3872.0
,Very Good,E,VS1,3872.0
0.9,Very Good,E,SI2,3872.0
0.89,Ideal,E,SI2,3872.0
0.92,Very Good,F,SI2,3873.0
,Ideal,I,SI2,3873.0
0.87,Premium,D,VS2,3873.0
0.72,Ideal,E,VVS2,3874.0
1.12,Ideal,G,I1,3874.0
1.01,Premium,I,SI2,3874.0
1.0,Good,H,SI2,3874.0
1.02,Very Good,F,SI2,3875.0
